Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	2.66385453e-08	2.66385453e-08	2.66385453e-08	2.66385453e-08	0	0	0	0	0	0	3
2	3	0	0.05	-2.87085051e-09	1.18838474e-08	-2.87085051e-09	2.66385453e-08	1.47546979e-08	0	0	0	0	0	3
3	3	0	0.075	-2.72167175e-09	7.01534102e-09	-2.87085051e-09	2.66385453e-08	1.96232043e-08	0	0	0	0	0	3
4	3	0	0.1	4.79806365e-09	6.46102168e-09	-2.87085051e-09	2.66385453e-08	2.01775236e-08	0	0	0	0	0	3
5	4	0	0.125	3.49825704e-09	5.86846875e-09	-2.87085051e-09	2.66385453e-08	2.07700766e-08	0	0	0	0	0	3
6	4	0	0.15	1.24871494e-10	4.91120254e-09	-2.87085051e-09	2.66385453e-08	2.17273428e-08	0	0	0	0	0	3
7	4	0	0.175	1.13068283e-09	4.3711283e-09	-2.87085051e-09	2.66385453e-08	2.2267417e-08	0	0	0	0	0	3
8	4	0	0.2	-1.4783961e-10	3.80625731e-09	-2.87085051e-09	2.66385453e-08	2.2832288e-08	0	0	0	0	0	3
9	5	0	0.225	-1.17768497e-10	3.37025444e-09	-2.87085051e-09	2.66385453e-08	2.32682909e-08	0	0	0	0	0	3
10	5	0	0.25	4.71173467e-10	3.08034635e-09	-2.87085051e-09	2.66385453e-08	2.3558199e-08	0	0	0	0	0	3
11	5	0	0.275	-1.43140856e-11	2.79901358e-09	-2.87085051e-09	2.66385453e-08	2.38395317e-08	0	0	0	0	0	3
12	5	0	0.3	-2.90534382e-10	2.54155125e-09	-2.87085051e-09	2.66385453e-08	2.40969941e-08	0	0	0	0	0	3
13	6	0	0.325	8.71027215e-10	2.4130494e-09	-2.87085051e-09	2.66385453e-08	2.42254959e-08	0	0	0	0	0	3
14	6	0	0.35	1.36936399e-10	2.2504699e-09	-2.87085051e-09	2.66385453e-08	2.43880754e-08	0	0	0	0	0	3
15	6	0	0.375	-9.84840414e-11	2.09387297e-09	-2.87085051e-09	2.66385453e-08	2.45446724e-08	0	0	0	0	0	3
16	6	0	0.4	5.90940185e-10	1.99993967e-09	-2.87085051e-09	2.66385453e-08	2.46386057e-08	0	0	0	0	0	3
17	7	0	0.425	1.02717487e-09	1.94271821e-09	-2.87085051e-09	2.66385453e-08	2.46958271e-08	0	0	0	0	0	3
18	7	0	0.45	3.70574855e-10	1.85537691e-09	-2.87085051e-09	2.66385453e-08	2.47831684e-08	0	0	0	0	0	3
19	7	0	0.475	4.97625523e-10	1.78391632e-09	-2.87085051e-09	2.66385453e-08	2.4854629e-08	0	0	0	0	0	3
20	7	0	0.5	2.35958009e-10	1.7065184e-09	-2.87085051e-09	2.66385453e-08	2.49320269e-08	0	0	0	0	0	3
21	8	0	0.525	3.38721404e-10	3.91527204e-10	-2.87085051e-09	4.79806365e-09	7.66891416e-09	0	0	0	0	0	3
22	8	0	0.55	1.50919783e-10	5.42615718e-10	-2.72167175e-09	4.79806365e-09	6.62381382e-09	0	0	0	0	0	3
23	8	0	0.575	7.3224865e-10	7.15311738e-10	-2.90534382e-10	4.79806365e-09	5.08859804e-09	0	0	0	0	0	3
24	8	0	0.6	1.07312526e-09	5.29064819e-10	-2.90534382e-10	3.49825704e-09	3.78879143e-09	0	0	0	0	0	3
25	9	0	0.625	6.26368359e-10	3.85470384e-10	-2.90534382e-10	1.13068283e-09	1.42121721e-09	0	0	0	0	0	3
26	9	0	0.65	6.10750387e-10	4.09764329e-10	-2.90534382e-10	1.13068283e-09	1.42121721e-09	0	0	0	0	0	3
27	9	0	0.675	1.10919122e-09	4.08689748e-10	-2.90534382e-10	1.10919122e-09	1.3997256e-09	0	0	0	0	0	3
28	9	0	0.7	1.12570488e-09	4.72366973e-10	-2.90534382e-10	1.12570488e-09	1.41623926e-09	0	0	0	0	0	3
29	10	0	0.725	6.80359448e-10	5.1227337e-10	-2.90534382e-10	1.12570488e-09	1.41623926e-09	0	0	0	0	0	3
30	10	0	0.75	2.2817553e-09	6.02802462e-10	-2.90534382e-10	2.2817553e-09	2.41354319e-09	0	0	0	0	0	3
31	10	0	0.775	8.98249946e-10	6.48430664e-10	-2.90534382e-10	2.2817553e-09	2.15608086e-09	0	0	0	0	0	3
32	10	0	0.8	2.64953468e-10	6.76205056e-10	-9.84840414e-11	2.2817553e-09	2.02757902e-09	0	0	0	0	0	3
33	11	0	0.825	4.08939305e-10	6.53100661e-10	-9.84840414e-11	2.2817553e-09	1.86499952e-09	0	0	0	0	0	3
34	11	0	0.85	3.94150982e-10	6.6596139e-10	-9.84840414e-11	2.2817553e-09	1.70840259e-09	0	0	0	0	0	3
35	11	0	0.875	2.11335635e-10	6.81452374e-10	1.50919783e-10	2.2817553e-09	1.61446929e-09	0	0	0	0	0	3
36	11	0	0.9	4.97665371e-11	6.54393691e-10	4.97665371e-11	2.2817553e-09	1.55724783e-09	0	0	0	0	0	3
37	11	0	0.925	1.81966073e-10	6.12133251e-10	4.97665371e-11	2.2817553e-09	1.46990653e-09	0	0	0	0	0	3
38	12	0	0.95	3.66943336e-10	6.11951675e-10	4.97665371e-11	2.2817553e-09	1.39844593e-09	0	0	0	0	0	3
39	12	0	0.975	4.15963776e-10	6.07868588e-10	4.97665371e-11	2.2817553e-09	1.32104802e-09	0	0	0	0	0	3
40	12	0	1	6.02433415e-10	6.26192358e-10	4.97665371e-11	2.2817553e-09	3.29841354e-10	0.00340994414	0	0	0	0	3
41	13	0	1.025	1.26580358e-09	6.72546467e-10	4.97665371e-11	2.2817553e-09	3.29841354e-10	0.00340994414	0	0	0	0	3
42	13	0	1.05	9.61586254e-10	7.13079791e-10	4.97665371e-11	2.2817553e-09	3.29841354e-10	0.00340994414	0	0	0	0	3
43	13	0	1.075	4.98383077e-10	7.01386512e-10	4.97665371e-11	2.2817553e-09	3.27609406e-10	0.00340994414	0	0	0	0	3
